CLTS_NAME	BIPA_GRAPHEME	CV_CLASS	PROSODY_CLASS	SCA_CLASS	DOLGOPOLSKY_CLASS	ASJP_CLASS	COLOR_CLASS
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_mid to_front diphthong	ʏ̃ø̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_open-mid to_front diphthong	ʏ̃œ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_open-mid to_front diphthong	ʏ̃œ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_nearly-open to_central diphthong	ʏ̃ɐ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_nearly-open to_central diphthong	ʏ̃ɐ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_open to_back diphthong	ʏ̃ɑ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_open to_back diphthong	ʏ̃ɑ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_open to_back diphthong	ʏ̃ɒ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_open to_back diphthong	ʏ̃ɒ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_open-mid to_back diphthong	ʏ̃ɔ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_open-mid to_back diphthong	ʏ̃ɔ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_close-mid to_central diphthong	ʏ̃ɘ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_close-mid to_central diphthong	ʏ̃ɘ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_mid to_central diphthong	ʏ̃ə	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_mid to_central diphthong	ʏ̃ə̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_open-mid to_front diphthong	ʏ̃ɛ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_open-mid to_front diphthong	ʏ̃ɛ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_open-mid to_central diphthong	ʏ̃ɜ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_open-mid to_central diphthong	ʏ̃ɜ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_open-mid to_central diphthong	ʏ̃ɞ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_open-mid to_central diphthong	ʏ̃ɞ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_near-open to_central diphthong	ʏ̃ɞ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_near-open to_central diphthong	ʏ̃ɞ̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_close-mid to_back diphthong	ʏ̃ɤ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_close-mid to_back diphthong	ʏ̃ɤ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_mid to_back diphthong	ʏ̃ɤ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_mid to_back diphthong	ʏ̃ɤ̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_close to_central diphthong	ʏ̃ɨ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_close to_central diphthong	ʏ̃ɨ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_near-close to_near-front diphthong	ʏ̃ɪ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_near-close to_near-front diphthong	ʏ̃ɪ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_near-close to_central diphthong	ʏ̃ɪ̈	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_near-close to_central diphthong	ʏ̃ɪ̈̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_close to_back diphthong	ʏ̃ɯ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_close to_back diphthong	ʏ̃ɯ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_near-close to_near-back diphthong	ʏ̃ɯ̽	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_near-close to_near-back diphthong	ʏ̃ɯ̽̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_close-mid to_central diphthong	ʏ̃ɵ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_close-mid to_central diphthong	ʏ̃ɵ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_mid to_central diphthong	ʏ̃ɵ̞	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_mid to_central diphthong	ʏ̃ɵ̞̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_open to_front diphthong	ʏ̃ɶ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_open to_front diphthong	ʏ̃ɶ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_close to_central diphthong	ʏ̃ʉ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_close to_central diphthong	ʏ̃ʉ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_near-close to_near-back diphthong	ʏ̃ʊ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_near-close to_near-back diphthong	ʏ̃ʊ̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_rounded to_near-close to_central diphthong	ʏ̃ʊ̈	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_rounded to_near-close to_central diphthong	ʏ̃ʊ̈̃	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_unrounded to_open-mid to_back diphthong	ʏ̃ʌ	V	7	Y	V	i	#c86464
from_nasalized from_rounded from_near-close from_near-front to_nasalized to_unrounded to_open-mid to_back diphthong	ʏ̃ʌ̃	V	7	Y	V	i	#c86464
from_voiced from_bilabial from_plosive to_breathy-voiced to_bilabial to_plosive cluster	bb̤	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_devoiced to_bilabial to_plosive cluster	bb̥	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_palatal to_plosive cluster	bc	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_palatal to_ejective-plosive cluster	bcʼ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_alveolar to_plosive cluster	bd	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_postalveolar to_plosive cluster	bd̠	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_breathy-voiced to_alveolar to_plosive cluster	bd̤	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_dental to_plosive cluster	bd̪	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_breathy-voiced to_dental to_plosive cluster	bd̪̈	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_creaky-voiced to_alveolar to_plosive cluster	bd̰	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_lamino-dental to_plosive cluster	bd̻	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_velar to_plosive cluster	bg	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_breathy-voiced to_velar to_plosive cluster	bg̈	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_devoiced to_velar to_plosive cluster	bg̊	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_velar to_plosive cluster	bk	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_velar to_ejective-plosive cluster	bkʼ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_bilabial to_plosive cluster	bp	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_bilabial to_ejective-plosive cluster	bpʼ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_uvular to_plosive cluster	bq	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_uvular to_ejective-plosive cluster	bqʼ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_alveolar to_plosive cluster	bt	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_alveolar to_ejective-plosive cluster	btʼ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_postalveolar to_plosive cluster	bt̠	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_dental to_plosive cluster	bt̪	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_lamino-dental to_plosive cluster	bt̻	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_bilabial to_implosive cluster	bɓ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_retroflex to_plosive cluster	bɖ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_breathy-voiced to_retroflex to_plosive cluster	bɖ̤	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_dental to_implosive cluster	bɗ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_palatal to_plosive cluster	bɟ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_velar to_implosive cluster	bɠ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_uvular to_plosive cluster	bɢ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_palatal to_implosive cluster	bʄ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_retroflex to_plosive cluster	bʈ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_glottal to_plosive cluster	bʔ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiced to_uvular to_implosive cluster	bʛ	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_uvular to_implosive cluster	bʛ̥	C	1	P	P	b	#c8c864
from_voiced from_bilabial from_plosive to_voiceless to_epiglottal to_plosive cluster	bʡ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_bilabial to_plosive cluster	b̤b	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_devoiced to_bilabial to_plosive cluster	b̤b̥	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_palatal to_plosive cluster	b̤c	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_palatal to_ejective-plosive cluster	b̤cʼ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_alveolar to_plosive cluster	b̤d	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_postalveolar to_plosive cluster	b̤d̠	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_breathy-voiced to_alveolar to_plosive cluster	b̤d̤	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_dental to_plosive cluster	b̤d̪	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_breathy-voiced to_dental to_plosive cluster	b̤d̪̈	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_creaky-voiced to_alveolar to_plosive cluster	b̤d̰	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_lamino-dental to_plosive cluster	b̤d̻	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_velar to_plosive cluster	b̤g	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_breathy-voiced to_velar to_plosive cluster	b̤g̈	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_devoiced to_velar to_plosive cluster	b̤g̊	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_velar to_plosive cluster	b̤k	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_velar to_ejective-plosive cluster	b̤kʼ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_bilabial to_plosive cluster	b̤p	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_bilabial to_ejective-plosive cluster	b̤pʼ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_uvular to_plosive cluster	b̤q	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_uvular to_ejective-plosive cluster	b̤qʼ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_alveolar to_plosive cluster	b̤t	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_alveolar to_ejective-plosive cluster	b̤tʼ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_postalveolar to_plosive cluster	b̤t̠	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_dental to_plosive cluster	b̤t̪	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_lamino-dental to_plosive cluster	b̤t̻	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_bilabial to_implosive cluster	b̤ɓ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_retroflex to_plosive cluster	b̤ɖ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_breathy-voiced to_retroflex to_plosive cluster	b̤ɖ̤	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_dental to_implosive cluster	b̤ɗ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_palatal to_plosive cluster	b̤ɟ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_velar to_implosive cluster	b̤ɠ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_uvular to_plosive cluster	b̤ɢ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_palatal to_implosive cluster	b̤ʄ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_retroflex to_plosive cluster	b̤ʈ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_glottal to_plosive cluster	b̤ʔ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiced to_uvular to_implosive cluster	b̤ʛ	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_uvular to_implosive cluster	b̤ʛ̥	C	1	P	P	b	#c8c864
from_breathy-voiced from_bilabial from_plosive to_voiceless to_epiglottal to_plosive cluster	b̤ʡ	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_bilabial to_plosive cluster	b̥b	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_breathy-voiced to_bilabial to_plosive cluster	b̥b̤	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_palatal to_plosive cluster	b̥c	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_palatal to_ejective-plosive cluster	b̥cʼ	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_alveolar to_plosive cluster	b̥d	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_postalveolar to_plosive cluster	b̥d̠	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_breathy-voiced to_alveolar to_plosive cluster	b̥d̤	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_dental to_plosive cluster	b̥d̪	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_breathy-voiced to_dental to_plosive cluster	b̥d̪̈	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_creaky-voiced to_alveolar to_plosive cluster	b̥d̰	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_lamino-dental to_plosive cluster	b̥d̻	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_velar to_plosive cluster	b̥g	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_breathy-voiced to_velar to_plosive cluster	b̥g̈	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_devoiced to_velar to_plosive cluster	b̥g̊	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_velar to_plosive cluster	b̥k	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_velar to_ejective-plosive cluster	b̥kʼ	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_bilabial to_plosive cluster	b̥p	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_bilabial to_ejective-plosive cluster	b̥pʼ	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_uvular to_plosive cluster	b̥q	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_uvular to_ejective-plosive cluster	b̥qʼ	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_alveolar to_plosive cluster	b̥t	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_alveolar to_ejective-plosive cluster	b̥tʼ	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_postalveolar to_plosive cluster	b̥t̠	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_dental to_plosive cluster	b̥t̪	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiceless to_lamino-dental to_plosive cluster	b̥t̻	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_bilabial to_implosive cluster	b̥ɓ	C	1	P	P	b	#c8c864
from_devoiced from_bilabial from_plosive to_voiced to_retroflex to_plosive cluster	b̥ɖ	C	1	P	P	b	#c8c864
