GRAPHEME	NAME	BIPA	SOUNDTYPE	GENERATED	ALIAS	NORMALIZED	DATASET	DATATYPE	FREQUENCY	URL	FEATURES	IMAGE	SOUND	NOTE
t̪̻s̪̻	from voiceless laminal dental stop to voiceless laminal dental sibilant fricative cluster	t̪̻s̪̻	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̪̻s̪̻				
t̻ʃ̻	from voiceless laminal alveolar stop to voiceless laminal post-alveolar sibilant fricative cluster	t̻ʃ̻	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̻ʃ̻				
d̻ʒ̻	from voiced laminal alveolar stop to voiced laminal post-alveolar sibilant fricative cluster	d̻ʒ̻	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=d̻ʒ̻				
t̺ʃ̺ʷ	from voiceless apical alveolar stop to labialized voiceless apical post-alveolar sibilant fricative cluster	t̺ʃ̺ʷ	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̺ʃ̺ʷ				
d̺ʒ̺ʷ	from voiced apical alveolar stop to labialized voiced apical post-alveolar sibilant fricative cluster	d̺ʒ̺ʷ	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=d̺ʒ̺ʷ				
b̤ʱ	breathy voiced bilabial stop consonant	bʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=b̤ʱ				
bʱ	breathy voiced bilabial stop consonant	bʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=bʱ				
mʱ	breathy voiced bilabial nasal consonant	mʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=mʱ				
d̪̤ʱ	breathy voiced dental stop consonant	d̪ʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=d̪̤ʱ				
d̪ʱ	breathy voiced dental stop consonant	d̪ʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=d̪ʱ				
l̪ʱ	breathy voiced dental lateral approximant consonant	l̪ʱ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=l̪ʱ				
ɓ	voiced bilabial implosive consonant	ɓ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɓ				
nʱ	breathy voiced alveolar nasal consonant	nʱ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=nʱ				
ɗ	voiced dental implosive consonant	ɗ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɗ				
ɖ̤ʱ	breathy voiced retroflex stop consonant	ɖʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɖ̤ʱ				
ɖʱ	breathy voiced retroflex stop consonant	ɖʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɖʱ				
ɳʱ	breathy voiced retroflex nasal consonant	ɳʱ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɳʱ				
ɽ̤ʱ	breathy voiced retroflex tap consonant	ɽʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɽ̤ʱ				
ɽʱ	breathy voiced retroflex tap consonant	ɽʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɽʱ				
t̻ɕ̻	from voiceless laminal alveolar stop to voiceless laminal alveolo-palatal sibilant fricative cluster	t̻ɕ̻	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̻ɕ̻				
t̻ɕ̻ʰ	from voiceless laminal alveolar stop to aspirated voiceless laminal alveolo-palatal sibilant fricative cluster	t̻ɕ̻ʰ	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̻ɕ̻ʰ				
d̻ʑ̻	from voiced laminal alveolar stop to voiced laminal alveolo-palatal sibilant fricative cluster	d̻ʑ̻	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=d̻ʑ̻				
d̻ʑ̻ʱ	from voiced laminal alveolar stop to breathy voiced laminal alveolo-palatal sibilant fricative cluster	d̻ʑ̻ʱ	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=d̻ʑ̻ʱ				
ʄ	voiced palatal implosive consonant	ʄ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʄ				
g̤ʱ	breathy voiced velar stop consonant	gʱ	consonant		+		eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=g̤ʱ				
gʱ	breathy voiced velar stop consonant	gʱ	consonant		+		eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=gʱ				
ɠ	voiced velar implosive consonant	ɠ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɠ				
ɪ̆	ultra-short unrounded near-close near-front vowel	ɪ̆	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̆				
ʊ̆	ultra-short rounded near-close near-back vowel	ʊ̆	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̆				
ɐ̆	ultra-short unrounded near-open central vowel	ɐ̆	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɐ̆				
lʱ	breathy voiced alveolar lateral approximant consonant	lʱ	consonant		+		eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=lʱ				
rʱ	breathy voiced alveolar trill consonant	rʱ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=rʱ				
d̤ʒ̤ʱ	breathy voiced post-alveolar sibilant affricate consonant	dʒʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=d̤ʒ̤ʱ				
dʒʱ	breathy voiced post-alveolar sibilant affricate consonant	dʒʱ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=dʒʱ				
cç	voiceless palatal affricate consonant	cç	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=cç				
cçʰ	aspirated voiceless palatal affricate consonant	cçʰ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=cçʰ				
t̪ˤ	pharyngealized voiceless dental stop consonant	t̪ˤ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̪ˤ				
s̪ˤ	pharyngealized voiceless dental sibilant fricative consonant	s̪ˤ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=s̪ˤ				
z̪ˤ	pharyngealized voiced dental sibilant fricative consonant	z̪ˤ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=z̪ˤ				
ɤ̞	unrounded mid back vowel	ɤ̞	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɤ̞				
ʍ	voiceless labialized-velar approximant consonant	ʍ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʍ				
ɰ	voiced velar approximant consonant	ɰ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɰ				
ɯ̤	breathy unrounded close back vowel	ɯ̤	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɯ̤				
e̤	breathy unrounded close-mid front vowel	e̤	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=e̤				
o̤	breathy rounded close-mid back vowel	o̤	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=o̤				
a̤	breathy unrounded open front vowel	a̤	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=a̤				
ɐ̃	nasalized unrounded near-open central vowel	ɐ̃	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɐ̃				
β̞	voiced bilabial approximant consonant	β̞	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=β̞				
ð̞	voiced dental approximant consonant	ð̞	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ð̞				
uo̞	from rounded close back to rounded mid back diphthong	uo̞	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=uo̞				
yø̞	from rounded close front to rounded mid front diphthong	yø̞	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=yø̞				
yæ	from rounded close front to unrounded near-open front diphthong	yæ	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=yæ				
iæ	from unrounded close front to unrounded near-open front diphthong	iæ	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=iæ				
t̺	voiceless apical alveolar stop consonant	t̺	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̺				
ʊ̜	less-rounded rounded near-close near-back vowel	ʊ̜	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̜				
ɑ̟ˑ	mid-long advanced unrounded open back vowel	ɑ̟ˑ	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̟ˑ				
ɑ̝̟	raised advanced unrounded open back vowel	ɑ̝̟	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̝̟				
o̟ˑ	mid-long advanced rounded close-mid back vowel	o̟ˑ	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=o̟ˑ				
ɞ	rounded open-mid central vowel	ɞ	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɞ				
ʊ̈	rounded near-close central vowel	ʊ̈	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̈				
u̞ˑ	mid-long lowered rounded close back vowel	u̞ˑ	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=u̞ˑ				
eˑ	mid-long unrounded close-mid front vowel	eˑ	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=eˑ				
ɵ̞ː	long rounded mid central vowel	ɵ̞ː	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɵ̞ː				
æˑ	mid-long unrounded near-open front vowel	æˑ	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=æˑ				
yˑ	mid-long rounded close front vowel	yˑ	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=yˑ				
øˑ	mid-long rounded close-mid front vowel	øˑ	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=øˑ				
ɯˑ	mid-long unrounded close back vowel	ɯˑ	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɯˑ				
ɑˑ	mid-long unrounded open back vowel	ɑˑ	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɑˑ				
oˑ	mid-long rounded close-mid back vowel	oˑ	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=oˑ				
l̥ʲ	palatalized devoiced voiced alveolar lateral approximant consonant	l̥ʲ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=l̥ʲ				
r̥ʲ	palatalized devoiced voiced alveolar trill consonant	r̥ʲ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=r̥ʲ				
ɨi̯	from unrounded close central to non-syllabic unrounded close front diphthong	ɨi̯	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɨi̯				
ɛi̯	from unrounded open-mid front to non-syllabic unrounded close front diphthong	ɛi̯	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɛi̯				
ə̟̆	ultra-short advanced unrounded mid central vowel	ə̟̆	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ə̟̆				
y̞	lowered rounded close front vowel	y̞	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=y̞				
ɪ̈	unrounded near-close central vowel	ɪ̈	vowel				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̈				
t̺s̺	from voiceless apical alveolar stop to voiceless apical alveolar sibilant fricative cluster	t̺s̺	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̺s̺				
ʉ̞	lowered rounded close central vowel	ʉ̞	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʉ̞				
ɬˠ	velarized voiceless alveolar lateral fricative consonant	ɬˠ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɬˠ				
ɾ	devoiced voiced alveolar tap consonant	ɾ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɾ				
ɾ̥	devoiced voiced alveolar tap consonant	ɾ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɾ̥				
ɾʲ	palatalized devoiced voiced alveolar tap consonant	ɾʲ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɾʲ				
ɾ̥ʲ	palatalized devoiced voiced alveolar tap consonant	ɾʲ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɾ̥ʲ				
ⁿd̪	pre-nasalized voiced dental stop consonant	ⁿd̪	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ⁿd̪				
tsːʰ	aspirated long voiceless alveolar sibilant affricate consonant	tsʰː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=tsːʰ				
tʃːʰ	aspirated long voiceless post-alveolar sibilant affricate consonant	tʃʰː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=tʃːʰ				
kːʰ	aspirated long voiceless velar stop consonant	kʰː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=kːʰ				
tɬːʰ	aspirated long voiceless alveolar lateral affricate consonant	tɬʰː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=tɬːʰ				
ʁː	long voiced uvular fricative consonant	ʁː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʁː				
qχʰ	aspirated voiceless uvular affricate consonant	qχʰ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=qχʰ				
ʔˤ	pharyngealized voiceless glottal stop consonant	ʔˤ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ʔˤ				
cːʰ	aspirated long voiceless palatal stop consonant	cʰː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=cːʰ				
cʼ	voiceless palatal ejective stop consonant	cʼ	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=cʼ				
kːʷʰ	labialized aspirated long voiceless velar stop consonant	kʷʰː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=kːʷʰ				
ae	from unrounded open front to unrounded close-mid front diphthong	ae	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ae				
ɔe	from rounded open-mid back to unrounded close-mid front diphthong	ɔe	diphthong	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=ɔe				
t̺ʰ	aspirated voiceless apical alveolar stop consonant	t̺ʰ	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̺ʰ				
t̺ʼ	voiceless apical alveolar ejective stop consonant	t̺’	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̺ʼ				
q̺	voiceless apical uvular stop consonant	q̺	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=q̺				
t̺ɕ̺	from voiceless apical alveolar stop to voiceless apical alveolo-palatal sibilant fricative cluster	t̺ɕ̺	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̺ɕ̺				
t̺ɕ̺ʼ	from voiceless apical alveolar stop to voiceless apical alveolo-palatal ejective sibilant fricative cluster	t̺ɕ̺’	cluster	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=t̺ɕ̺ʼ				
o̞̜	less-rounded rounded mid back vowel	o̞̜	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=o̞̜				
u̜	less-rounded rounded close back vowel	u̜	vowel	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=u̜				
tʃʼː	long voiceless post-alveolar ejective sibilant affricate consonant	tʃʼː	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=tʃʼː				
tʃːʼ	long voiceless post-alveolar ejective sibilant affricate consonant	tʃʼː	consonant				eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=tʃːʼ				
tsʼː	long voiceless alveolar ejective sibilant affricate consonant	ts’ː	consonant	+			eurasian	td		http://eurasianphonology.info/search_exact?dialects=True&query=tsʼː				
